enwiki	revision	create	2001-01-16 18:51:39.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	10	15	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	6	177																				908493303	908493302	false		false	193	-24	kblwaoqmshto5px2pnzlboz4kg9pwkd			false		false			false	true	
enwiki	revision	create	2001-01-16 18:51:52.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	11	13	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	7	13																				908493304	908493303	false		false	104	-89	bv6oejzam6povk9gzz8t1kt7y67vx1j			false		false			false	true	
enwiki	revision	create	2001-01-16 18:52:35.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	12	43	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	8	43																				908493305	908493304	false		false	112	8	gbuc6kzt7uukppp63w3gjdxjq1jkdzl			false		false			false	true	
enwiki	revision	create	2001-01-16 18:54:35.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	13	120	26593	SportS	SportS	0	true	0	true	true	false	2001-01-16 18:54:35.0	2001-01-16 18:54:35.0	1																					1272089893	0	false		false	207	207	nkdg0udlaujyv7ryzsw7e8hadfoqgd4			false		false			false	false	
enwiki	page	create	2001-01-16 18:54:35.0		11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0			26593	SportS	SportS	0	true	0	true	true	false	2001-01-16 18:54:35.0	2001-01-16 18:54:35.0																																							
enwiki	revision	create	2001-01-16 18:54:55.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	14	20	18740	MathematicsAndStatistics	MathematicsAndStatistics	0	true	0	true	true	false	2001-01-16 18:54:55.0	2001-01-16 18:54:55.0	1																					1271656184	0	false		false	18	18	pyrxvc2et4hyl5ksjw8xg8lncimuahb			false		false			false	false	
enwiki	page	create	2001-01-16 18:54:55.0		11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0			18740	MathematicsAndStatistics	MathematicsAndStatistics	0	true	0	true	true	false	2001-01-16 18:54:55.0	2001-01-16 18:54:55.0																																							
enwiki	revision	create	2001-01-16 19:00:27.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	15	332	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	9	472																				908493306	908493305	false		false	351	239	cvxlp6vk3c56bjewe9rmjrrbf4s2oe1			false		false			false	true	
enwiki	revision	create	2001-01-16 19:02:36.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	16	129	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	10	129																				908493307	908493306	false		false	370	19	snaajbhronjt44fgukf5jbqtjxx2wt5			false		false			false	true	
enwiki	revision	create	2001-01-16 19:02:46.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	17	10	5054	CountriesOfTheWorld	CountriesOfTheWorld	0	true	0	true	true	false	2001-01-16 19:02:46.0	2001-01-16 19:02:46.0	1																					1264750679	0	false		false	5	5	mckrdlhbhr3xh7xnpvokat5e2wl6bp0			false		false			false	false	
enwiki	page	create	2001-01-16 19:02:46.0		11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0			5054	CountriesOfTheWorld	CountriesOfTheWorld	0	true	0	true	true	false	2001-01-16 19:02:46.0	2001-01-16 19:02:46.0																																							
enwiki	revision	create	2001-01-16 19:03:08.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	18	22	5054	CountriesOfTheWorld	CountriesOfTheWorld	0	true	0	true	true	false	2001-01-16 19:02:46.0	2001-01-16 19:02:46.0	2	22																				1264750680	1264750679	false		false	7	2	s0a2kf6jb69mjgqk8lesvcycruobjqy			false		false			false	false	
enwiki	revision	create	2001-01-16 19:09:15.0	*	11313587	5279059	Office.bomis.com	Office.bomis.com							false	false	true	false	false	true	2009-12-28 09:06:07.0	2009-12-28 09:06:09.0	2001-01-15 19:27:13.0	19	367	5054	CountriesOfTheWorld	CountriesOfTheWorld	0	true	0	true	true	false	2001-01-16 19:02:46.0	2001-01-16 19:02:46.0	3	367																				1264750681	1264750680	false		false	128	121	fihs6h31mtprxukaupgf2ameczsgfb7			false		false			false	false	
enwiki	user	create	2001-01-16 20:00:38.0		467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0																467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0																		
enwiki	revision	create	2001-01-16 20:00:38.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	1		26593	SportS	SportS	0	true	0	true	true	false	2001-01-16 18:54:35.0	2001-01-16 18:54:35.0	2	3963																				1272089894	1272089893	false		false	275	68	7qxbdejdqjpbj9sa3mxhklu2hp0nz99			false		false			false	false	
enwiki	revision	create	2001-01-16 20:03:49.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	2	191	32840	WikiPedia	WikiPedia	0	true	0	true	true	false	2001-01-15 19:52:32.0	2001-01-15 19:52:32.0	2	87077																				999508059	999508058	false		false	582	315	d46omdd8dyq78jpxenv4tiozpsfuh6g			false		false			false	false	
enwiki	revision	create	2001-01-16 20:04:40.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	3	51	32840	WikiPedia	WikiPedia	0	true	0	true	true	false	2001-01-15 19:52:32.0	2001-01-15 19:52:32.0	3	51																				999508060	999508059	false		false	733	151	8ptjyn01jea1nbgtlsx9jhiagqt59bk			false		false			false	false	
enwiki	revision	create	2001-01-16 20:05:49.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	4	69	22836	PopularMusic	PopularMusic	0	true	0	true	true	false	2001-01-16 18:51:24.0	2001-01-16 18:51:24.0	2	4465																				966273170	966273168	false		false	374	78	etm6eiezvwfz9obhqdpemxx0fdj7sb1			false		false			false	false	
enwiki	revision	create	2001-01-16 20:07:18.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	5	89	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	11	3882																				908493308	908493307	false		false	385	15	5brlajsksi7p75vdglvkgxwk6bjqbs6			false		false			false	true	
enwiki	revision	create	2001-01-16 20:07:48.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	6	30	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	12	30																				908493309	908493308	false		false	383	-2	06mw3owmcq8f8adbjy3qpahttsgu5qw			false		false			false	true	
enwiki	revision	create	2001-01-16 20:08:33.0	*			eiffel.demon.co.uk	eiffel.demon.co.uk										true								20480912											1																					291430	0	false		false	52	52	pglnoz3qt6g4kbsp51hh72fbz2zj7av			false		false			false	false	
enwiki	revision	create	2001-01-16 20:08:55.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	7	67	26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	13	67																				908493310	908493309	false		false	368	-15	1krqx1ebsirrsanmhr99wft84rr81w6			false		false			false	true	
enwiki	revision	create	2001-01-16 20:11:02.0	*	467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0	8	127	5213	Computing	Computing	0	true	0	true	false	false	2001-01-16 20:11:02.0	2001-01-16 20:11:02.0	1																					1271056278	0	false		false	79	79	8hg1rfj46pkbefd0korois0upsvno9y			false		false			false	false	
enwiki	page	create	2001-01-16 20:11:02.0		467861	19569925	Eiffel.demon.co.uk	Eiffel.demon.co.uk							true	false	false	false	false	true		2005-10-01 00:33:26.0	2001-01-16 20:00:38.0			5213	Computing	Computing	0	true	0	true	false	false	2001-01-16 20:11:02.0	2001-01-16 20:11:02.0																																							
enwiki	revision	create	2001-01-16 20:12:51.0	*			eiffel.demon.co.uk	eiffel.demon.co.uk										true								3200364											1																					286342	0	false		false	73	73	hgt00ixa5avkngfdf633337krq56esf			false		false			false	false	
enwiki	revision	create	2001-01-16 21:13:06.0	*	48945601	77237360	Ss02.nc.us.ibm.com	Ss02.nc.us.ibm.com							false	false	true	false	false	true	2024-12-23 09:31:22.0	2024-12-23 09:31:23.0	2001-01-16 21:13:06.0	1		9969298	NamingConventions	NamingConventions	0	true	0	true	true	false	2016-11-02 00:45:25.0	2001-01-16 21:13:06.0	1																					1264752840	0	false		false	94	94	jwks48q35aj39r3rf836hodzz08kkc1			false		false			false	true	
enwiki	user	create	2001-01-16 21:13:06.0		194203	745	Graham87											false	false	true																			48945601	77237360	Ss02.nc.us.ibm.com	Ss02.nc.us.ibm.com							false	false	true	false	false	true	2024-12-23 09:31:22.0	2024-12-23 09:31:23.0	2001-01-16 21:13:06.0																		
enwiki	revision	create	2001-01-16 21:14:37.0	*	24862	37776731	ScottMoonen	ScottMoonen							false	false	false	false	false	true			2001-01-16 21:14:37.0	1		23698779	Recent_Changes	Historical_archive/Recent_Changes	0	true	4	false	false	false	2009-07-22 06:15:21.0	2001-01-16 21:14:37.0	1																					1322895078	0	false		false	49	49	q3vpl4mfcccsscbjfjr1ut6e6wkda7v			false		false			false	true	
enwiki	user	create	2001-01-16 21:14:37.0																																				24862	37776731	ScottMoonen	ScottMoonen							false	false	false	false	false	true			2001-01-16 21:14:37.0																		
enwiki	revision	create	2001-01-16 21:16:11.0	about me	24862	37776731	ScottMoonen	ScottMoonen							false	false	false	false	false	true			2001-01-16 21:14:37.0	2	94	6142501	ScottMoonen	ScottMoonen	0	true	2	false	false	false	2006-07-27 15:14:34.0	2001-01-16 21:16:11.0	1																					11992008	0	false		false	363	363	lskpe72f4oemtadldo71vjzk7kynvkp			false		false			false	true	
enwiki	revision	create	2001-01-16 21:17:03.0	about me	24862	37776731	ScottMoonen	ScottMoonen							false	false	false	false	false	true			2001-01-16 21:14:37.0	3	52	6142501	ScottMoonen	ScottMoonen	0	true	2	false	false	false	2006-07-27 15:14:34.0	2001-01-16 21:16:11.0	2	52																				11992009	11992008	false		false	567	204	p5uwg8yr0o9vmyjnk3d4873pr41niww			false		false			false	true	
enwiki	revision	create	2001-01-16 21:18:39.0	recommendation for naming conventions	24862	37776731	ScottMoonen	ScottMoonen							false	false	false	false	false	true			2001-01-16 21:14:37.0	4	96	9969298	NamingConventions	NamingConventions	0	true	0	true	true	false	2016-11-02 00:45:25.0	2001-01-16 21:13:06.0	2	333																				1264752841	1264752840	false		false	363	269	pnp1k1bxwzv4ipn27212vl63c76xx6u			false		false			false	true	
enwiki	revision	create	2001-01-17 00:05:18.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	1		26323569	HomePage	HomePage	0	true	0	true	true	false	2010-02-24 14:25:49.0	2001-01-15 19:27:13.0	14	14183																				908493311	908493310	false		false	396	28	67e7oo9hpzli1vmh54rlb8q9iec1ntk			false		true	986116384	624318970	false	true	
enwiki	user	create	2001-01-17 00:05:18.0		194203	745	Graham87											false	false	true																			11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0																		
enwiki	revision	create	2001-01-17 00:05:52.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	2	34	51205	What_is_a_wiki	What_is_a_wiki	4	false	4	false	true	false	2001-01-17 00:05:52.0	2001-01-17 00:05:52.0	1																					1066049402	0	false		false	410	410	8c8pbuwyn7mphd8cp3ugvzx4nh4x70b			false		false			false	false	
enwiki	page	create	2001-01-17 00:05:52.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0			51205	What_is_a_wiki	What_is_a_wiki	4	false	4	false	true	false	2001-01-17 00:05:52.0	2001-01-17 00:05:52.0																																							
enwiki	revision	create	2001-01-17 00:06:19.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	3	27	17052990	WhatsaWikiFor	What_is_a_wiki_for	0	true	4	false	false	false	2008-04-22 11:16:55.0	2001-01-17 00:06:19.0	1																					1325985560	0	false		false	259	259	4d5t3dl9xaktvuqwzw90anrxy70uaun			false		false			false	true	
enwiki	revision	create	2001-01-17 00:07:13.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	4	54	17051771	Why_on_Earth_would_I_want_to_contribute_to_a_wiki	Why_on_Earth_would_I_want_to_contribute_to_a_wiki	4	false	4	false	true	false	2008-04-22 09:46:19.0	2001-01-17 00:07:13.0	1																					1066659528	0	false		false	204	204	rritlzwydv21smnim1nt15th64cy2u1			false		false			false	true	
enwiki	revision	create	2001-01-17 00:07:39.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	5	26	78783901	How_does_one_edit_a_page/Old_version	Historical_archive/Abandoned_help_pages_from_2001/How_does_one_edit_a_page/Old_version	0	true	4	false	false	false	2001-01-17 00:07:39.0	2001-01-17 00:07:39.0	1																					1266839142	0	false		false	698	698	kbdsyfk7v6xmle9amtasa5m8me2mtqn			false		false			false	false	
enwiki	page	create	2001-01-17 00:07:39.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0			78783901	How_does_one_edit_a_page/Old_version	Historical_archive/Abandoned_help_pages_from_2001/How_does_one_edit_a_page/Old_version	0	true	4	false	false	false	2001-01-17 00:07:39.0	2001-01-17 00:07:39.0																																							
enwiki	revision	create	2001-01-17 00:08:43.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	6	64	21077	NuPedia	NuPedia	0	true	0	true	true	false	2001-01-17 00:08:43.0	2001-01-17 00:08:43.0	1																					952044825	0	false		false	272	272	ahldg989hudcdnnxkoba823jh73a8mk			true	2020-04-20 08:27:04.0	false			false	false	
enwiki	revision	create	2001-01-17 00:08:43.0	*	11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0	7	0	26155570	Nupedia	Nupedia	0	true	0	true	false	false	2010-02-11 02:26:10.0	2001-01-17 00:08:43.0	1																					952046200	0	false		false	272	272	ahldg989hudcdnnxkoba823jh73a8mk			false		false			false	true	
enwiki	page	create	2001-01-17 00:08:43.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0			21077	NuPedia	NuPedia	0	true	0	true	true	false	2001-01-17 00:08:43.0	2001-01-17 00:08:43.0																																							
enwiki	page	create	2001-01-17 00:10:08.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0			29780	Thomas_Reid	Thomas_Reid	0	true	0	true	false	false	2001-01-17 00:10:08.0	2001-01-17 00:10:08.0																																							
enwiki	page	create	2001-01-17 00:10:08.0		11327310	5299052	Dhcp058.246.lvcm.com	Dhcp058.246.lvcm.com							false	false	true	false	false	true	2009-12-30 11:47:23.0	2009-12-30 11:47:24.0	2001-01-17 00:05:18.0			29672	ThomasReid	ThomasReid	0	true	0	true	true	false	2001-01-17 00:10:08.0	2001-01-17 00:10:08.0																																							
